ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|e96fe213feeeb3a794cca544afa22d7e|2023-09-06|05:41:16|1693953676|grocery_pos|360.56|1|fraud_Koepp-Witting|38.447061|-80.455847
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|6fd91a274813abc1513243c8befb3eab|2023-09-06|02:13:33|1693941213|grocery_pos|285.99|1|fraud_Osinski, Ledner and Leuschke|38.379249|-81.458227
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|7794f39141cb0495d2e38508d9abc233|2023-09-06|01:49:33|1693939773|grocery_pos|322.60|1|fraud_Murray-Smitham|38.174685|-81.438077
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|dd1379e1bf315c02ea27628a3459d133|2023-09-06|03:41:42|1693946502|grocery_pos|305.14|1|fraud_Hackett-Lueilwitz|37.782919|-80.810709
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|ec2253436bc258a8a06ed9aeb410daea|2023-09-06|03:22:13|1693945333|grocery_pos|257.76|1|fraud_Kunze Inc|38.381219|-80.823308
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|c371da1a4d7b93e1890396c0e8b44d08|2023-09-06|02:48:21|1693943301|grocery_pos|310.41|1|fraud_Bradtke PLC|38.445677|-80.561473
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|3f500202341e5f5a888e486e4622ab24|2023-09-06|10:57:23|1693972643|grocery_pos|293.38|1|fraud_Barton Inc|37.265485|-81.451362
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|0326d97abdbded2bd6a976fb2123ced3|2023-09-06|02:41:24|1693942884|grocery_pos|297.10|1|fraud_Hackett-Lueilwitz|38.726502|-81.955581
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|70161a75dc5b27f981673e9f469abaa7|2023-09-07|22:40:23|1694101223|shopping_pos|753.44|1|fraud_Goyette, Howell and Collier|37.983907|-80.872459
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|dae64bfc825321fc431291abad589921|2023-09-06|17:20:18|1693995618|misc_net|645.01|1|fraud_Welch Inc|38.592502|-81.751563
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|8524db9569d513583e13a68fd79a6af8|2023-09-06|17:32:08|1693996328|misc_net|817.74|1|fraud_Durgan-Auer|38.054286|-80.547483
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|ca48db321e2ad22e190f98cb4d511ff2|2023-09-07|22:17:42|1694099862|shopping_net|878.90|1|fraud_Kuhic LLC|37.617019|-81.431253
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|14f0b5cc3fbcf3a26bf751867685098b|2023-09-07|22:36:41|1694101001|shopping_net|1057.08|1|fraud_Fisher-Schowalter|38.980343|-81.228430
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|67e234eb47de97775c9b36f492cb6d18|2023-09-07|23:04:20|1694102660|shopping_net|931.25|1|fraud_Kozey-Boehm|38.365137|-80.166278
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|1c5f933178ed79e02da6dad517598158|2023-09-06|22:02:52|1694012572|misc_net|1273.33|1|fraud_Zemlak Group|38.378385|-81.529269
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|dfd2a6332e70a5bdabcd9edf5118eeaf|2023-09-01|06:19:22|1693523962|gas_transport|54.33|0|fraud_Harber Inc|37.886549|-81.099504
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|22ca0a1c0b3b48fb7498f4804a4c7640|2023-09-03|09:48:13|1693709293|grocery_net|48.03|0|fraud_Swift, Bradtke and Marquardt|37.133745|-81.723468
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|faae4ac7cabbd66f33c56bc8afa55056|2023-09-02|00:40:42|1693590042|gas_transport|53.23|0|fraud_Emard Inc|38.010585|-81.443575
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|2c2e79d3cd06f48ab99af0341f4b2e27|2023-09-03|08:53:11|1693705991|grocery_net|60.51|0|fraud_Heller-Abshire|37.294246|-80.571723
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|0c91f75f14c809b1109f3da2316c91b2|2023-09-01|01:43:41|1693507421|gas_transport|41.72|0|fraud_Cummerata-Jones|37.098495|-80.976459
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|d34a404297aadf7ce8db3f6b3f882f3b|2023-09-04|08:03:50|1693789430|grocery_net|31.45|0|fraud_Ferry, Reichel and DuBuque|38.582325|-81.679812
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|00a5ac7582d1001e65f3aca72a9c3162|2023-09-01|02:56:24|1693511784|gas_transport|16.32|0|fraud_Tillman, Dickinson and Labadie|38.258474|-81.271965
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|0900a795fce723f9621d8438a2371961|2023-09-01|04:53:14|1693518794|gas_transport|64.01|0|fraud_Schaefer, McGlynn and Bosco|37.458115|-81.636456
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|bba47f3e3be5b9ae226a1ea4f6af2e2c|2023-09-13|20:59:13|1694613553|shopping_net|32.73|0|fraud_Jast Ltd|38.512526|-80.748805
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|278ff4d46af3845e528cab06d5f516eb|2023-09-16|18:17:21|1694863041|shopping_pos|30.99|0|fraud_Baumbach, Strosin and Nicolas|37.761239|-80.650641
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|23be0ff5e509e8b7b854a3b16acdb323|2023-09-30|18:14:30|1696072470|personal_care|245.72|0|fraud_Sporer-Keebler|37.886572|-80.436767
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|7e09b7922c485dc38c0eb09fe874d3ae|2023-09-10|15:51:51|1694335911|misc_pos|120.94|0|fraud_Block Group|37.865038|-80.443745
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|7d666f7fa2f299e9e94af11854b54b9e|2023-09-23|19:23:38|1695471818|health_fitness|109.08|0|fraud_Heller PLC|38.723308|-81.385912
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|c5a4be096a734a66aea1352ed82a29c2|2023-09-30|20:44:49|1696081489|personal_care|112.96|0|fraud_Erdman-Ebert|37.586008|-80.516991
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|dafece66ab4db00750acf2ce6988e9d3|2023-09-09|23:48:55|1694278135|misc_pos|177.40|0|fraud_Block Group|38.751169|-81.081785
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|c0b1de93607db5cab41b5372ec857bf2|2023-09-27|23:22:01|1695831721|kids_pets|19.40|0|fraud_Barton LLC|37.204320|-81.676434
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|086fe4275abf4a655ea987cdd746f4a0|2023-09-16|20:33:48|1694871228|shopping_pos|141.12|0|fraud_Sawayn PLC|38.908590|-81.348983
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|f12e2f9c038bc5c4113068440bda585b|2023-09-26|22:45:51|1695743151|kids_pets|216.90|0|fraud_Daugherty LLC|38.838733|-81.868027
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|dc1bd1c178118df59a6829f456ab4ce0|2023-09-12|12:35:47|1694496947|shopping_net|146.19|0|fraud_Towne, Greenholt and Koepp|38.480116|-81.187377
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|4cd2b4e599bdca415ff332d1dac9a535|2023-09-16|19:12:04|1694866324|entertainment|136.23|0|fraud_Heaney-Marquardt|38.493088|-81.065100
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|a6f37c895d504e1d58577c5862328e45|2023-09-15|20:53:44|1694786024|shopping_pos|124.80|0|fraud_Bahringer, Schoen and Corkery|38.865658|-81.399831
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|34788cfcaf8f2e078e3a1e8ffbb4c20e|2023-09-23|12:26:38|1695446798|health_fitness|99.67|0|fraud_Heller PLC|38.777615|-81.564994
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|f07fe6f18011dea110bd0a921fe1c351|2023-09-08|15:30:30|1694161830|misc_net|19.04|0|fraud_Bogisich-Homenick|38.885433|-80.880823
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|134286ae7ec0814b7bb86ee936d4dcc3|2023-09-08|17:28:43|1694168923|misc_net|42.47|0|fraud_Kuhn LLC|37.655121|-81.834688
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|e161315903252500453f9b6192a04aac|2023-09-12|20:21:43|1694524903|shopping_net|51.04|0|fraud_Rempel Inc|38.072038|-81.765714
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|ce7eed6154eb7d7d18680958251c0cc3|2023-09-16|14:49:01|1694850541|entertainment|4.70|0|fraud_Parker, Nolan and Trantow|38.649643|-80.410226
075-06-6942|348017046226564|Jerry|Stark|M|1825 Gregory Plain Suite 823|Mount Olive|WV|25185|38.0413|-81.0648|1042|Accountant, chartered certified|2000-09-05|24722602367|young_adults_male_rural.json|c76d1f75ae466444d0e8c2e9bea8d9c8|2023-09-11|20:54:45|1694440485|shopping_net|267.56|0|fraud_Bashirian Group|38.949834|-82.053111
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|483c31add41378d20fddd93e172677c9|2023-09-09|00:04:54|1694192694|grocery_pos|298.46|1|fraud_Moen, Reinger and Murphy|43.562848|-75.108229
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|b20543a02e4ba17901738a79cbf41245|2023-09-09|01:22:01|1694197321|grocery_pos|321.20|1|fraud_Kunze Inc|42.944815|-76.176108
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|34f390e9c3cd106cb31fb3bf3954f847|2023-09-09|01:11:20|1694196680|grocery_pos|297.48|1|fraud_Kiehn Inc|42.406207|-76.712657
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|b1810622f258630053c5efe391bbf651|2023-09-09|02:51:19|1694202679|grocery_pos|296.88|1|fraud_Auer-Mosciski|43.707338|-76.097796
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|afe79fccb334fc87243d436035325c7f|2023-09-09|02:04:02|1694199842|grocery_pos|259.22|1|fraud_Kiehn-Emmerich|42.926951|-75.861093
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|c6612db36adf9dbfb985cbb97a99cd62|2023-09-09|03:56:24|1694206584|grocery_pos|285.72|1|fraud_DuBuque LLC|42.562296|-75.232791
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|d7d0e2626a187538a68ef609d8f325ab|2023-09-09|01:34:43|1694198083|grocery_pos|286.82|1|fraud_Huel, Hammes and Witting|43.184126|-74.861405
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|564bf7de83ae7f50a9f475aca3fd9eda|2023-09-09|16:32:28|1694251948|misc_net|781.74|1|fraud_Hamill-Daugherty|42.556315|-76.097496
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|d27116edfb4691b877c62d6de9ca5985|2023-09-09|22:08:25|1694272105|misc_net|847.87|1|fraud_Corwin-Gorczany|43.936675|-76.316312
116-97-4707|6553612751562778|Kyle|Mcdaniel|M|4836 Anna Islands|Cleveland|NY|13042|43.2432|-75.8537|2356|Games developer|2000-06-13|350791406855|young_adults_male_rural.json|54fd636b2e76f4068fab4a3322c02c96|2023-09-09|23:56:17|1694278577|misc_net|811.29|1|fraud_Kerluke Inc|43.903986|-76.021638
