ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|9274b089f127b8cec7a9b6f52dfc9d3e|2023-09-12|22:15:02|1694531702|misc_net|847.41|1|fraud_Herman, Treutel and Dickens|39.310921|-102.076342
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|bf4d5b2931b8acf905320bec7b59c2e6|2023-09-13|23:31:38|1694622698|shopping_net|802.03|1|fraud_Price Inc|39.932658|-101.641238
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|a206649f04a83a0213ad9a72e584c464|2023-09-13|23:24:41|1694622281|shopping_pos|993.38|1|fraud_Mayert Group|38.623410|-101.814011
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|2085e8680a137cc0de0aa57c4d03df59|2023-09-13|13:23:43|1694586223|shopping_pos|1006.39|1|fraud_Mayert Group|38.503522|-101.792748
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|2bbaadcf8cb0fe630ebca211618c0fcc|2023-09-13|22:39:35|1694619575|misc_net|956.91|1|fraud_Corwin-Gorczany|39.402128|-101.243118
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|652c36417173fe8ce17b384104790df6|2023-09-13|22:28:51|1694618931|shopping_net|997.52|1|fraud_Cormier LLC|39.624477|-102.370091
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|ce678a2c96c7425e50e5b6cb4619e0f4|2023-09-13|23:01:17|1694620877|shopping_pos|904.30|1|fraud_Lesch Ltd|40.176842|-101.696264
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|bb4731991131f36bf12273c4d6a16d41|2023-09-13|22:05:14|1694617514|shopping_pos|895.16|1|fraud_Pouros-Haag|39.464600|-101.511205
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|cb64564ccb0b837742fd8f1d4d5e278f|2023-09-13|23:46:37|1694623597|shopping_net|849.79|1|fraud_Reichert, Huels and Hoppe|38.551180|-102.459507
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|464decc25a711ff60678393a4aba35a1|2023-09-12|22:25:48|1694532348|misc_net|844.53|1|fraud_Nader-Heller|38.547753|-100.860121
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|781ead6184228f9f5c70cbb195225811|2023-09-13|23:29:09|1694622549|shopping_net|884.20|1|fraud_Kerluke-Abshire|38.509351|-102.332932
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|44375950717bcca200fdae78a401fda2|2023-09-06|02:52:08|1693943528|grocery_pos|81.37|0|fraud_Moen, Reinger and Murphy|39.408356|-101.824949
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|d07247dc29d263db402b40511d829cda|2023-09-09|01:40:50|1694198450|misc_pos|99.53|0|fraud_Maggio-Fahey|40.023656|-102.475141
388-94-0354|4157423683782|Alexa|Robinson|F|1865 Stephen Lodge|Goodland|KS|67735|39.3491|-101.7164|5476|Commercial horticulturist|1938-04-13|161878482800|adults_50up_female_urban.json|73f461b8ca40ffa24c73d4cb72d35c19|2023-09-10|06:46:45|1694303205|shopping_net|121.87|0|fraud_Ankunding LLC|38.404489|-100.832949
