ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|f88048066d72c10b84913b3fd2e79370|2023-09-12|00:15:40|1694452540|grocery_pos|9.69|1|fraud_Schamberger-O'Keefe|39.962335|-87.545271
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|57cc84496b4768895a1f3bda24f592f0|2023-09-12|03:50:34|1694465434|grocery_pos|277.14|1|fraud_Rowe, Batz and Goodwin|40.955615|-89.104702
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|a6f68d7f951f75e51cbfbf5baf0bef93|2023-09-12|03:28:03|1694464083|grocery_pos|296.75|1|fraud_Kiehn Inc|40.390203|-88.334723
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|46fcf4028296084fd4b972f86dbd1145|2023-09-12|03:50:33|1694465433|grocery_pos|295.72|1|fraud_Murray-Smitham|39.697066|-89.368223
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|29507f47c49e1072988156afecc28b7e|2023-09-12|03:42:21|1694464941|grocery_pos|309.53|1|fraud_Kunze Inc|40.348296|-88.490630
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|c66e14ac6ebb88bce43b2f84c67f565d|2023-09-12|02:56:30|1694462190|grocery_pos|248.79|1|fraud_Padberg-Welch|40.940977|-88.838765
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|002f92c7ef2b8202ee0b6c65d56f9d76|2023-09-12|01:31:45|1694457105|gas_transport|317.66|1|fraud_Koss and Sons|39.396914|-88.307729
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|e5e66c493589b8d6dd6a501c7cd51a14|2023-09-12|00:49:09|1694454549|grocery_pos|274.31|1|fraud_Schumm, Bauch and Ondricka|40.019388|-88.812981
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|0d974a36cb8958adbf3db48e784db899|2023-09-13|22:39:20|1694619560|misc_net|744.28|1|fraud_Rohan, White and Aufderhar|41.257799|-88.183007
605-17-2766|2241701958663997|Mary|Fernandez|F|872 Harris Union Apt. 424|Bellflower|IL|61724|40.3401|-88.5227|536|Tax inspector|2000-07-27|877729365249|young_adults_female_rural.json|1427322882381fba92533dcc61d7bf25|2023-09-12|22:34:12|1694532852|misc_net|827.80|1|fraud_Bernier, Volkman and Hoeger|41.166298|-89.259033
