ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|9a99197be0d29bbde4439ee9e70554f0|2023-09-19|02:08:49|1695064129|grocery_pos|11.05|1|fraud_McDermott-Weimann|36.496689|-114.253538
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|a9a1a692644594968b0eb3a1ff2a890c|2023-09-19|09:53:18|1695091998|grocery_pos|9.71|1|fraud_Koepp-Parker|38.104834|-112.832651
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|025daa5d82180e4e8902912db42cf86a|2023-09-19|02:52:48|1695066768|grocery_pos|6.47|1|fraud_Lockman Ltd|36.653464|-114.177560
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|849622228747571f2447b57571f66cd0|2023-09-19|10:26:09|1695093969|gas_transport|319.93|1|fraud_Streich, Hansen and Veum|37.848211|-113.364201
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|d4de87d9ac5cccc0dee692e93c1d3b87|2023-09-19|04:29:13|1695072553|gas_transport|317.05|1|fraud_Mraz-Herzog|37.355153|-112.437572
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|83b180978242624f84367a5ff1149921|2023-09-19|03:54:21|1695070461|gas_transport|298.01|1|fraud_Sporer Inc|37.667657|-112.865736
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|383afc2f81ee22c28a9da0547f84d0fb|2023-09-20|23:58:44|1695229124|shopping_pos|295.97|1|fraud_Swaniawski, Lowe and Robel|38.216021|-114.093834
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|e6ea6639897f15208b7631b16525a8e0|2023-09-19|19:40:32|1695127232|misc_net|888.09|1|fraud_Kuphal-Bartoletti|37.941370|-113.211755
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|b242a1301e96ce15bdb0306aa019c6d0|2023-09-20|23:50:36|1695228636|shopping_net|717.35|1|fraud_Gottlieb, Considine and Schultz|37.992286|-113.109979
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|58570fc8a8c48a041307b1c1a03c80dd|2023-09-19|16:22:26|1695115346|grocery_pos|996.90|1|fraud_Koepp-Witting|37.913271|-112.381964
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|eaae5b63ae46f99c08c58f523108101f|2023-09-19|22:59:25|1695139165|misc_net|902.17|1|fraud_Hamill-Daugherty|36.720138|-114.122005
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|ececfa4dbf2ed1af6b2c477ea62e68b1|2023-09-02|02:27:16|1693596436|grocery_net|71.03|0|fraud_Rutherford, Homenick and Bergstrom|36.274865|-113.209413
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|6708c476f20d02bc67dd7da185571311|2023-09-13|10:39:51|1694576391|shopping_pos|77.66|0|fraud_Watsica, Haag and Considine|37.680468|-112.671227
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|4ecc7eb7cc7ac91afd9fce8108587ab7|2023-09-04|07:59:32|1693789172|grocery_pos|71.76|0|fraud_Deckow-O'Conner|36.881261|-112.585753
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|a3ead2916c6dbdd6fe14dd37cc734a1a|2023-09-01|11:31:45|1693542705|gas_transport|45.18|0|fraud_Kutch, Hermiston and Farrell|37.016394|-113.805066
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|6ef7f97ab4d3304af127b126b006547b|2023-09-13|06:40:06|1694562006|shopping_pos|50.51|0|fraud_Torphy-Goyette|38.033941|-114.059577
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|134fabc8020362ae9804b3c3d0264452|2023-09-09|05:56:01|1694213761|shopping_net|41.77|0|fraud_Romaguera, Cruickshank and Greenholt|38.102317|-113.566952
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|bfa08f96b6d3eb46efc7c6386b584e8f|2023-09-09|02:27:23|1694201243|misc_pos|45.88|0|fraud_Eichmann-Russel|36.502713|-112.889180
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|41ae9aa80e7b3f6ef31daa9a77a2f4b3|2023-09-09|03:29:54|1694204994|misc_pos|47.32|0|fraud_Boehm, Block and Jakubowski|38.180410|-113.829346
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|9e8502052ea34401beffa47f2ff8f2aa|2023-09-13|01:16:31|1694542591|shopping_pos|108.72|0|fraud_Roob, Conn and Tremblay|37.537261|-112.713854
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|55aff754d6083d61023e6132cf3c06d7|2023-09-01|09:34:55|1693535695|gas_transport|101.83|0|fraud_Prohaska-Murray|37.538977|-113.133292
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|0bec986ef5a3eb9f4e14d1050098b9ea|2023-09-03|09:52:19|1693709539|grocery_pos|98.24|0|fraud_Schoen, Kuphal and Nitzsche|37.142176|-113.876552
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|80d5150b788a5e4ebf6dcebd278c528b|2023-09-07|00:25:19|1694021119|misc_net|85.13|0|fraud_Nader-Heller|36.450310|-112.927372
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|41b49730e09f1e6ae9728645aa352d40|2023-09-02|04:28:48|1693603728|grocery_net|94.52|0|fraud_Shields Inc|37.053369|-114.273036
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|53be9a743c89a6a7ab10ff328f2a8207|2023-09-10|03:07:10|1694290030|shopping_net|104.39|0|fraud_Kassulke PLC|36.845368|-112.880587
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|a537f25b1b8ae671a4daf1f830b99871|2023-09-13|03:20:01|1694550001|shopping_pos|76.53|0|fraud_Sawayn PLC|37.627244|-113.800977
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|e58c4a8830d9d1bf6612396944c3944a|2023-09-09|10:35:56|1694230556|misc_pos|77.44|0|fraud_Hermann-Gaylord|36.527410|-113.565010
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|63fe8d2d09d9ad79cf65cde5e94301a4|2023-09-02|09:31:15|1693621875|grocery_net|28.96|0|fraud_Morar Inc|37.654671|-113.037418
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|ab9ee4c7473b380a71bd82268e6f2fee|2023-09-08|02:35:08|1694115308|misc_pos|38.74|0|fraud_Terry, Johns and Bins|37.455613|-113.294802
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|057dc445833e9da9a8d71d6d4fb32e24|2023-09-06|08:38:56|1693964336|grocery_pos|38.14|0|fraud_Barton Inc|37.156782|-114.085243
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|760e666aa4d41e7366e784d8c19a7254|2023-09-02|09:12:54|1693620774|grocery_net|35.36|0|fraud_Johnston, Nikolaus and Maggio|38.115959|-112.449390
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|bc15a61b459ebc01b095677ba27f69cb|2023-09-01|07:09:10|1693526950|gas_transport|100.75|0|fraud_Torp-Labadie|36.951225|-113.787247
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|426b29b11d7c044f207d547259c7e927|2023-09-07|08:28:42|1694050122|misc_net|87.06|0|fraud_Kerluke PLC|37.811489|-113.670860
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|0f18ab9a34c4f3d46baff4605c7f4cb0|2023-09-01|10:57:33|1693540653|grocery_net|87.61|0|fraud_Kutch-Hegmann|36.300826|-113.654485
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|67371014bb839afd4a6316992723e3e0|2023-09-06|04:40:28|1693950028|grocery_pos|96.65|0|fraud_Bradtke PLC|37.563647|-113.265161
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|072db9338ae0ebfcdf5fd3d871136cc2|2023-09-12|07:04:47|1694477087|shopping_net|86.18|0|fraud_Terry-Huel|36.909755|-113.123367
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|9f20b1ec09845316af602fdde811e980|2023-09-03|01:08:13|1693678093|grocery_pos|104.22|0|fraud_Strosin-Cruickshank|38.217010|-113.976451
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|1413cf90d5ed34a43a0a3f3d006341e6|2023-09-10|07:51:50|1694307110|shopping_net|132.02|0|fraud_Gottlieb, Considine and Schultz|37.623682|-113.004762
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|ae366ec95d1abb542ecd56a7e0c3f569|2023-09-11|08:54:15|1694397255|shopping_net|132.11|0|fraud_Kuhic LLC|37.662143|-114.306907
732-90-4112|6011071745637889|Connor|Braun|M|3547 Chelsea Forks Apt. 190|Leeds|UT|84746|37.2372|-113.3356|1149|Analytical chemist|1979-12-25|735650774735|adults_2550_male_rural.json|811eed4145c7cfa60b7b0090f0f55dd4|2023-09-03|01:20:53|1693678853|grocery_pos|145.79|0|fraud_Auer-Mosciski|38.026055|-113.057457
