ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|2ff7387f6181c1f1e85efde1ab29daf1|2023-09-21|00:10:12|1695229812|grocery_pos|300.72|1|fraud_Vandervort-Funk|39.894424|-90.812091
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|992239c5df408800f4d7b6bf57ad4c6d|2023-09-21|10:13:54|1695266034|grocery_pos|347.09|1|fraud_Casper, Hand and Zulauf|39.911032|-90.478388
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|32e75d6fefc9c5d5aa7f7a3a45f9e984|2023-09-21|06:27:14|1695252434|grocery_pos|323.04|1|fraud_Kilback LLC|40.242701|-90.418538
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|d30baa42145cca43e2bfe5aa8ef7ca35|2023-09-22|22:53:06|1695397986|entertainment|597.61|1|fraud_Beier LLC|38.580080|-90.505126
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|6a2bc1dbd1824e1e0793cb5b3b564565|2023-09-13|04:32:26|1694554346|shopping_net|97.64|0|fraud_Kuhic LLC|39.332617|-89.688509
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|e312f01a8f13443d604f2f8483dc3d23|2023-09-05|11:55:09|1693889709|grocery_pos|71.97|0|fraud_Bogisich Inc|39.819013|-90.780540
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|166e1199d1931e4d2ea4eb6215d17168|2023-09-01|03:32:11|1693513931|gas_transport|67.82|0|fraud_Kutch LLC|39.462162|-89.050183
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|2387a5efac7f524e8d953548b9cc1905|2023-09-08|06:34:17|1694129657|misc_net|71.55|0|fraud_Rippin, Kub and Mann|38.608507|-89.573756
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|3dc6542bc73962989027af7365e0b19f|2023-09-15|07:02:21|1694736141|shopping_pos|50.01|0|fraud_Schuppe, Nolan and Hoeger|38.629115|-89.289740
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|6cf6b8da357d597e94777332ea133008|2023-09-03|11:48:57|1693716537|gas_transport|52.67|0|fraud_Connelly, Reichert and Fritsch|38.963794|-90.741663
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|2207d34b6473dd350c59d02c436ac84e|2023-09-14|02:53:18|1694634798|shopping_pos|28.33|0|fraud_Turner and Sons|38.495629|-89.257378
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|0007366f0d4a9cd8e13f1a532026330e|2023-09-03|01:53:38|1693680818|gas_transport|62.09|0|fraud_Friesen-D'Amore|39.415873|-89.805180
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|277429baf10d9ddb2a30dad56e0dfac9|2023-09-05|11:53:23|1693889603|grocery_pos|64.75|0|fraud_Kilback LLC|39.900511|-90.828351
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|638dc5f4695a2bc0d602eb83c615c017|2023-09-02|06:51:43|1693612303|gas_transport|67.04|0|fraud_Streich, Hansen and Veum|40.244839|-89.357250
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|ec11d97b5bb3092ef1ca50d7230d99bb|2023-09-09|08:46:57|1694224017|misc_pos|66.38|0|fraud_Haley Group|38.710143|-90.353444
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|18010028a58b52f3f558b44c845424ee|2023-09-05|05:38:09|1693867089|grocery_pos|69.16|0|fraud_Kunze Inc|38.589097|-90.742801
398-28-7506|3558735279409701|Lisa|Smith|F|2754 Linda Underpass|Modesto|IL|62667|39.476|-89.9794|464|Medical secretary|1974-05-26|666788594389|adults_50up_female_rural.json|49608d5e8455dadeefdfdda8a4a10c91|2023-09-11|10:47:56|1694404076|shopping_net|74.10|0|fraud_Gleason-Macejkovic|39.065780|-90.680528
