ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|d4337e7b09520dcce6518f79169fc0e4|2023-09-20|03:17:01|1695154621|grocery_pos|298.12|1|fraud_Mosciski, Gislason and Mertz|34.950526|-84.017940
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|e72e68910753b953c6ba8d6e3f097fa8|2023-09-20|01:46:04|1695149164|grocery_pos|273.02|1|fraud_Schultz, Simonis and Little|35.663831|-84.443617
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|15e979d09849ab65ec7e693d0b82eb55|2023-09-20|02:04:26|1695150266|grocery_pos|279.77|1|fraud_Schumm, Bauch and Ondricka|35.677045|-84.909626
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|ded618e6b798af95654263fb8062e448|2023-09-20|00:37:39|1695145059|grocery_pos|291.41|1|fraud_Lockman Ltd|33.994787|-83.512536
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|f33cee2a0a8e786bfe81a6f177e4844b|2023-09-20|00:57:53|1695146273|grocery_pos|274.79|1|fraud_Goldner, Kovacek and Abbott|35.507812|-84.949857
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|adfb323e662537dc7cc75e21e44a512b|2023-09-20|02:10:26|1695150626|grocery_pos|289.12|1|fraud_Osinski, Ledner and Leuschke|34.696628|-83.805206
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|5328b56d0770ec947b95484e395ac581|2023-09-21|20:22:47|1695302567|shopping_pos|915.80|1|fraud_Dooley Inc|35.099280|-85.055789
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|238e62e9bfa9e9f0e485f4c8f9a3d54d|2023-09-21|23:20:21|1695313221|shopping_pos|693.44|1|fraud_Kihn Inc|34.013686|-84.809012
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|bd2cfb087beef2484ff887850b1df532|2023-09-21|23:55:17|1695315317|shopping_pos|767.34|1|fraud_Haley, Jewess and Bechtelar|34.510756|-83.506691
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|31690e52e4362e4f341573ca3db40fea|2023-09-21|23:38:58|1695314338|shopping_net|895.95|1|fraud_Heathcote LLC|34.936531|-85.044682
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|e6a41e8735b04f9cc10d23517ffd1200|2023-09-02|06:43:58|1693611838|gas_transport|62.04|0|fraud_Stroman, Hudson and Erdman|34.480121|-83.986171
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|57e78fdc1c7aae18259829ca563b610c|2023-09-06|03:06:25|1693944385|grocery_pos|57.25|0|fraud_Goodwin-Nitzsche|34.460751|-85.243362
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|76b9ea4aa6b852cd434750839727cb84|2023-09-01|01:42:56|1693507376|gas_transport|57.64|0|fraud_Conroy-Cruickshank|33.943920|-83.470166
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|9cb11e52b51be81434123f5a9d25cfa8|2023-09-06|03:05:16|1693944316|grocery_pos|53.41|0|fraud_Cartwright-Harris|34.815718|-83.742087
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|8016d9fc40eaa9eafb4cd3e056b49016|2023-09-06|04:55:16|1693950916|grocery_pos|79.47|0|fraud_Kutch and Sons|35.519374|-84.510884
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|be75818d9610f111aa937853ffb926b1|2023-09-02|01:51:12|1693594272|gas_transport|64.60|0|fraud_Erdman-Kertzmann|35.724039|-83.393866
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|42c2036087fc8de07764b4abee2dd191|2023-09-01|00:54:41|1693504481|gas_transport|70.15|0|fraud_Streich, Hansen and Veum|35.378477|-83.682777
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|fdbb936bdee48720ead9afce74bee85f|2023-09-03|02:48:11|1693684091|gas_transport|71.27|0|fraud_Ledner-Pfannerstill|35.754344|-84.798160
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|86a1a6d3a6a9aeacf102967177e00b71|2023-09-03|02:25:35|1693682735|gas_transport|61.78|0|fraud_Berge LLC|34.643374|-83.728849
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|3da10ecf860f1aae05f0299e84a02a65|2023-09-04|03:54:37|1693774477|grocery_net|53.75|0|fraud_Smitham-Schiller|34.992176|-83.798552
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|8f6467573922b0c2085f2013189f69ca|2023-09-01|05:27:02|1693520822|gas_transport|79.15|0|fraud_Raynor, Reinger and Hagenes|34.915004|-84.993615
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|0098a976b25168ec3e94bffacb7d2b4e|2023-09-01|11:35:33|1693542933|gas_transport|65.51|0|fraud_Brekke and Sons|34.710397|-84.124406
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|b7dad3bf46f5bc2c6f6662666ac95cc1|2023-09-02|00:48:34|1693590514|gas_transport|36.73|0|fraud_Huels-Nolan|35.538059|-84.891602
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|ccfc59c1e8fe7368e8ae7d4bf8a0349c|2023-09-03|03:08:57|1693685337|gas_transport|14.57|0|fraud_Stroman, Hudson and Erdman|34.540902|-84.367685
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|b333727cfa9ee747ca81b84162a1ebba|2023-09-05|03:51:07|1693860667|grocery_pos|12.19|0|fraud_Koepp-Parker|35.053303|-83.823453
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|9ddd7ae1a7440726fb02da54ac66633a|2023-09-01|07:24:19|1693527859|gas_transport|67.25|0|fraud_Rodriguez Group|34.911847|-83.955140
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|ee85ebbcaa344ec3737f5936675fbe9e|2023-09-01|07:12:29|1693527149|gas_transport|82.70|0|fraud_Olson, Becker and Koch|34.510514|-85.290192
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|dadb6677cf3722090526f65058821cbe|2023-09-02|06:47:10|1693612030|gas_transport|91.08|0|fraud_Friesen-D'Amore|34.733895|-83.900413
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|40a185efbfb68d6aed4038c459651cd1|2023-09-03|11:01:44|1693713704|grocery_net|51.85|0|fraud_Hills-Olson|35.131858|-83.915603
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|1069eb6c0a5f30a461f525fc3e1181c6|2023-09-10|15:55:29|1694336129|shopping_net|60.96|0|fraud_Schmeler, Bashirian and Price|34.038965|-84.292670
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|22b874d1407f5c68015c5548bf1ae7d7|2023-09-30|18:44:44|1696074284|travel|59.25|0|fraud_Reichert-Weissnat|35.277712|-83.662341
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|9c5f5a1ab589e23bcb5ea65bab17a5f9|2023-09-10|15:22:38|1694334158|shopping_net|4.52|0|fraud_Kihn, Abernathy and Douglas|34.524193|-84.102576
709-92-4555|2499654662897352|Brett|Obrien|M|25275 Brown Expressway Apt. 302|Blue Ridge|GA|30513|34.8555|-84.3281|11172|Environmental manager|2001-09-23|39887232316|young_adults_male_urban.json|0090b1b4bfb061ad28df8d3b182189d3|2023-09-11|19:29:10|1694435350|shopping_net|2.01|0|fraud_Baumbach, Feeney and Morar|35.582418|-83.639360
