ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|57a2f691bbc22d836b2ede51b17956e2|2023-09-19|02:07:53|1695064073|grocery_pos|10.43|1|fraud_Bogisich Inc|41.365949|-76.923805
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|76f9b3f8ebebd0bd9dc0ecac275b17ce|2023-09-19|03:45:34|1695069934|misc_net|10.95|1|fraud_Kerluke PLC|41.890467|-76.140051
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|45ca0f5ef093364e20e6374e5173999a|2023-09-19|02:45:12|1695066312|grocery_pos|12.46|1|fraud_Strosin-Cruickshank|41.030004|-77.285934
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|e1a313c4c77a751bbcbb32096307918b|2023-09-19|01:21:40|1695061300|grocery_net|300.92|1|fraud_Towne, Walker and Borer|41.059207|-76.895772
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|f05327abaa37b0b8e27d50c720ab81a8|2023-09-19|11:03:09|1695096189|grocery_pos|274.84|1|fraud_Goodwin-Nitzsche|40.841996|-77.132302
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|3cb68bbc1882442faa20efb04d4aa6a6|2023-09-19|07:17:31|1695082651|gas_transport|288.98|1|fraud_Koss and Sons|41.020703|-76.718944
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|3fd7a67e97e636d26096419902b64ebd|2023-09-19|00:54:33|1695059673|gas_transport|723.90|1|fraud_Kutch, Hermiston and Farrell|41.401087|-77.522627
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|55f7e620af581665148e782eee7a3843|2023-09-19|00:59:55|1695059995|misc_net|846.37|1|fraud_Mante Group|41.326400|-77.563806
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|c1e7f3890f06e0b6bf71b71ebc5859e7|2023-09-20|22:14:41|1695222881|shopping_net|718.11|1|fraud_Medhurst PLC|41.213607|-76.419757
096-38-3631|6011495788568554|Michele|Nelson|F|13518 James Streets Suite 498|Watsontown|PA|17777|41.102|-76.8532|7056|Therapist, speech and language|2001-08-02|915259790398|young_adults_female_urban.json|034bec1cb34878db9f271fbc95dade16|2023-09-20|22:27:31|1695223651|misc_pos|8.62|1|fraud_Thiel PLC|41.372333|-77.758634
