ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|dc6408cf4eb3afba33337581a4bd51b2|2023-09-13|03:54:35|1694552075|grocery_pos|342.29|1|fraud_Huel, Hammes and Witting|34.922252|-87.444622
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|a766ae51f14f12fd9af4c1c9960fa2da|2023-09-13|03:09:49|1694549389|grocery_pos|294.36|1|fraud_Kuhic Inc|36.747713|-85.702223
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|546a8fcf3a46d5eb2cb48d773c85bcfa|2023-09-13|19:37:21|1694608641|misc_net|304.79|1|fraud_Hamill-Daugherty|34.866225|-87.247300
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|5809a776970448a07d551c3596468527|2023-09-14|17:00:10|1694685610|shopping_net|294.08|1|fraud_Boyer-Reichert|35.314919|-86.653540
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|b4ee37c8fd93ae0481c4fc342756535f|2023-09-13|22:18:28|1694618308|grocery_pos|965.31|1|fraud_Barton Inc|36.038780|-85.780830
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|fc2ba7226113efaea7c7d48206a1646e|2023-09-14|23:04:04|1694707444|shopping_net|793.98|1|fraud_Kihn, Abernathy and Douglas|35.349232|-85.899512
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|4370611867b32c9edf677c604d09d4ad|2023-09-14|23:36:53|1694709413|shopping_pos|874.83|1|fraud_Dooley Inc|35.717915|-85.941118
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|77874e1cd0f801406b8065630dbd1819|2023-09-13|22:18:00|1694618280|grocery_pos|1059.58|1|fraud_Bogisich Inc|36.509799|-87.297365
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|529012894c2bade6035d3f6e4e438107|2023-09-14|23:16:27|1694708187|shopping_pos|735.20|1|fraud_Lynch Ltd|34.832537|-85.645356
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|b1c00dae93ab35316f24a474bc9faae1|2023-09-14|22:00:14|1694703614|shopping_net|769.04|1|fraud_Stamm-Witting|36.201780|-86.979886
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|045711f5dc179cd4b6954463f2b8f774|2023-09-14|22:16:53|1694704613|health_fitness|17.69|1|fraud_Klocko, Runolfsdottir and Breitenberg|35.836430|-86.339599
038-42-7518|213141080750958|Anthony|Mahoney|M|4513 Rowland Camp|Eagleville|TN|37060|35.7492|-86.6327|2230|Comptroller|1989-02-16|767619210693|adults_2550_male_rural.json|7233df0a6edaf4fa0d214c7882ad6982|2023-09-09|11:18:09|1694233089|misc_pos|66.26|0|fraud_Roberts-Beahan|35.771097|-85.903685
